recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,process_efficiency,cost_intensity,efficiency_ratio,complexity_flag,engagement_score,cost_index,dept_efficiency,cost_pressure,offer_readiness,process_intensity,efficiency_balance,applicant_density,operational_efficiency,is_referral,is_linkedin,is_recruiter,source_reputation,is_technical,is_hr_or_sales,role_efficiency_score,overall_efficiency_index,candidate_satisfaction
2741,Finance,Finance Manager,267,69,1415.32,Referral,0.77,1.3159922894991676,5.281044776119403,0.2491916081186063,1,0.7603869737029185,1.041042187174856,0.8944655213751662,1473.407828352317,0.5039949387782229,0.6579961447495838,0.24919160811860633,0.07987124257872652,0.007495884707249371,1,0,0,0.9,0,0,0.9263358011621337,-1.998685190207259,0.0
2742,Engineering,Backend Developer,72,37,5390.48,LinkedIn,0.32,1.1794798123685168,73.8421917808219,0.0159729792406008,0,0.8136716654491247,0.9099240046879056,0.7874399766218245,4904.9271487900605,0.5922114334542801,1.1794798123685168,0.015972979240600885,0.11290682739864187,0.013250633650832327,0,1,0,0.5,1,0,1.0259718991708058,-44.258354046570055,0.0
2743,Finance,Financial Analyst,285,11,8650.58,Referral,0.55,2.2761385468151865,30.246783216783214,0.075252249313572,1,0.8053171839024843,1.1603925559592774,0.7502116771481656,10038.068636730206,0.4927912986390272,1.1380692734075932,0.07525224931357205,0.4713326509016544,0.041724459578481615,1,0,0,0.9,0,0,1.363132776552043,-19.646233314988926,0.0
2744,Product,Product Manager,39,74,2764.43,LinkedIn,0.68,0.8544040787393155,69.11075,0.0123628243996265,0,0.7456357136500575,0.9687692113015052,0.715114604850098,2678.0946707982193,0.5516603725744549,0.8544040787393155,0.012362824399626557,0.04918505938818582,0.006847470375312339,0,1,0,0.5,1,0,0.8417364208246871,-31.6274057249692,0.0
2745,HR,Recruitment Specialist,169,61,6936.97,Recruiter,0.51,1.244398160539701,40.805705882352946,0.0304956893438319,1,0.7746089374673153,0.8818416350101721,0.7618123676472083,6117.308966816514,0.47194141641054504,0.6221990802698505,0.030495689343831955,0.082835458662101,0.008136583318714542,0,0,1,0.7,0,1,0.850742790564013,-15.982021067765,0.0
2746,HR,Talent Acquisition,168,72,6651.77,Recruiter,0.6,1.195652536817828,39.35958579881657,0.0303776699417428,1,0.8522797653788876,1.0339438400865155,0.7140317996147412,6877.556617172282,0.518801037592825,0.597826268408914,0.030377669941742833,0.07027258513593251,0.006924471732559397,0,0,1,0.7,0,1,0.8120358082933363,-16.16031886680626,0.0
2747,HR,Talent Acquisition,84,70,4715.87,Recruiter,0.38,1.0422202428144611,55.480823529411765,0.0187852334866067,0,0.6982024614772316,1.2945329250315725,0.707972378248102,6104.848985168642,0.5242330141702063,1.0422202428144611,0.018785233486606788,0.06257255290831432,0.0071482560185455995,0,0,1,0.7,0,1,0.933501834881661,-26.661415757540453,0.0
2748,Engineering,DevOps Engineer,86,55,4965.36,Recruiter,0.32,1.109445450178535,57.07310344827586,0.0194390240535102,0,0.7451733594151887,1.0502740849802676,0.7391839625166039,5214.988930597621,0.5522699183163816,1.109445450178535,0.01943902405351021,0.079748359261689,0.00902924878583107,0,0,1,0.7,1,0,0.9764779138442485,-30.239068334219915,0.0
2749,Sales,Sales Associate,205,68,5455.3,Referral,0.7,1.2583236068825243,26.482038834951457,0.0475161133630562,1,0.7255810227809005,0.945571655893959,0.6827949101013573,5158.377054398315,0.4462648343245734,0.6291618034412622,0.04751611336305623,0.07721559664912436,0.007338014001631408,1,0,0,0.9,0,1,0.8340002764716693,-9.484032501632596,0.0
2750,Finance,Payroll Specialist,235,71,1335.84,LinkedIn,0.81,1.2775913884721704,5.660338983050847,0.2257093023206648,1,0.734200775466549,0.7708807965821944,0.6540149699900356,1029.773403306359,0.4855632177229262,0.6387956942360852,0.2257093023206648,0.07588655284757792,0.007318460781478046,0,1,0,0.5,0,0,0.8350001852330958,-1.8895128947239195,0.0
2751,Finance,Financial Analyst,159,88,3120.33,LinkedIn,0.68,1.1306716332507658,19.5020625,0.057977025520954,1,0.8659802264032652,0.9670881518541894,0.766981769454088,3017.6341728751827,0.5342208099936451,0.5653358166253829,0.05797702552095401,0.05702442489026772,0.0057781656530238095,0,1,0,0.5,0,0,0.7954303474616093,-7.862182152871959,0.0
2752,Engineering,DevOps Engineer,49,27,2096.07,Referral,0.54,1.174004474660067,41.921400000000006,0.0280048959876142,0,0.8401045648809368,1.0352392187632171,0.8528296308450903,2169.933869273017,0.6110522593076736,1.174004474660067,0.028004895987614225,0.1397151073367195,0.018095570758929636,1,0,0,0.9,1,0,1.0428511265835607,-26.076611226028135,0.0
2753,Sales,Sales Associate,220,14,3877.2,Referral,0.97,1.9933761565131376,17.54389140271493,0.1136222287936889,1,0.7276255772933122,0.9418628663116644,0.6458484533177676,3651.7907052635856,0.45275318054708685,0.9966880782565688,0.11362222879368897,0.35987751343451685,0.033462259123648426,1,0,0,0.9,0,1,1.1904426142518991,-8.916771660221796,0.0
2754,Engineering,Data Engineer,231,12,8467.69,Referral,0.45,2.1235262816482283,36.498663793103454,0.0581809305541904,1,0.7287700182172678,0.7501923042638501,0.6098203021812656,6352.3958728919615,0.44526229599798955,1.0617631408241142,0.05818093055419046,0.4189797978204854,0.03852057947024229,1,0,0,0.9,1,0,1.2447092314784938,-19.674143648780035,0.0
2755,Finance,Finance Manager,205,49,5578.28,LinkedIn,0.66,1.3619235268803025,27.07902912621359,0.0502943983049786,1,0.7704224400184283,0.8724151915744849,0.6740435235462108,4866.576214856117,0.47293759410157815,0.6809617634401512,0.050294398304978644,0.10655752337579162,0.010089617298289385,0,1,0,0.5,0,0,0.8831748205040144,-10.892860349322836,0.0
2756,Sales,Business Development Manager,236,60,4126.3,Referral,0.48,1.330145443962618,17.410548523206753,0.0763988202778809,1,0.8140774744436584,1.2181807691331636,0.8939161930361432,5026.579307674173,0.5047414907395799,0.665072721981309,0.0763988202778809,0.08964033018254314,0.008317865885409944,1,0,0,0.9,0,1,0.9332475798921519,-7.730168774074943,0.0
2757,HR,Talent Acquisition,252,24,8107.32,Recruiter,0.96,1.719044097935679,32.04474308300395,0.053645118634211,1,0.735482127558232,1.215100150559569,0.8486274221230018,9851.205752634603,0.4503678763971454,0.8595220489678395,0.053645118634211036,0.22133557954910082,0.020061665055153225,0,0,1,0.7,0,1,1.11411027560474,-15.576994111798976,0.0
2758,Product,Product Analyst,162,43,5715.89,Job Portal,0.31,1.346061031178436,35.066809815950926,0.038385613058549,1,0.8022137896431849,0.8670041246193103,0.778759816058579,4955.70020587027,0.48964617053172516,0.673030515589218,0.03838561305854908,0.11576705001833551,0.01145109650367754,0,0,0,0.0,1,0,0.9066584604067918,-15.123682338856415,0.0
2759,HR,HR Coordinator,284,85,2845.23,LinkedIn,0.92,1.2689825925838527,9.983263157894736,0.127110990204576,1,0.8079743666330745,1.1009135180799132,0.8787746745729408,3132.3521690465113,0.5120989067894401,0.6344912962919264,0.12711099020457603,0.06572661837521687,0.0059896244636622135,0,1,0,0.5,0,1,0.8981236986638086,-4.131655733162051,0.0
2760,Product,UX Designer,108,13,2331.06,LinkedIn,0.69,1.7776604659486814,21.385871559633028,0.0831231206953,0,0.6875067457657018,0.8232140822844739,0.7335837350511734,1918.9614186500455,0.5259053572632784,1.7776604659486814,0.08312312069530003,0.3350962773020817,0.03592868843119694,0,1,0,0.5,1,0,1.3089053534896926,-14.03282542805654,0.0
2761,HR,HR Coordinator,203,46,9863.84,Recruiter,0.95,1.381276912989557,48.3521568627451,0.0285670169449421,1,0.8073304388440413,1.2106474422992428,0.8949841807725522,11941.632667248963,0.4904770249871825,0.6906384564947785,0.028567016944942153,0.113151489230728,0.010688982931601396,0,0,1,0.7,0,1,0.9591337107265441,-22.276019529765573,0.0
2762,Marketing,Social Media Manager,28,40,1419.09,Referral,0.85,0.906753866493523,48.93413793103448,0.0185300873030883,0,0.8477001204066711,1.0367853771841355,0.6888906135357852,1471.291760908235,0.6146279861167592,0.906753866493523,0.018530087303088343,0.08212916658503595,0.012547212311689624,1,0,0,0.9,0,0,0.8600441173074971,-25.338329659234493,0.0
2763,Marketing,Social Media Manager,172,45,9275.15,LinkedIn,0.77,1.3459844004255406,53.613583815028896,0.0251052863760051,1,0.7255992111245361,1.14244622479248,0.6720917248547817,10596.36010188397,0.4408526655431773,0.6729922002127703,0.025105286376005134,0.11202807814125607,0.010923466889960204,0,1,0,0.5,0,0,0.8746197176692048,-20.286663247744176,0.0
2764,HR,Recruitment Specialist,140,74,7042.93,Recruiter,0.83,1.146212742280095,49.94985815602837,0.0229472667520376,0,0.8308054204355535,0.7427359979226191,0.7914144603441033,5231.037641849152,0.60437139426717,1.146212742280095,0.022947266752037686,0.06598346520504225,0.006737649768429462,0,0,1,0.7,0,1,1.0105307092432785,-29.895433409178604,0.0
2765,Finance,Finance Manager,161,66,2733.41,Job Portal,0.88,1.2099805611876815,16.8729012345679,0.0717114663717286,1,0.708135605307175,1.1016455652887331,0.7134461903851081,3011.249004615876,0.44166655077431816,0.6049902805938407,0.07171146637172866,0.07593427366018483,0.007645541369479853,0,0,0,0.0,0,0,0.8190241377093732,-5.741792910608991,0.0
2766,Sales,Sales Associate,126,82,4469.73,Job Portal,0.51,1.0962574839000785,35.19472440944882,0.0311483459849856,0,0.8460101942474241,0.9988488904473244,0.7879096625928773,4464.584851099119,0.6158946172870229,1.0962574839000785,0.03114834598498568,0.0583636998368505,0.006135934944345765,0,0,0,0.0,0,1,0.9845016407279024,-20.733945883788582,0.0
2767,Finance,Financial Analyst,140,89,8444.46,Job Portal,0.8,1.0997709354260206,59.889787234042544,0.0183632463539233,0,0.6990412237229418,1.1277893606186264,0.6914986554908057,9523.572144169566,0.5243516688418116,1.0997709354260206,0.018363246353923304,0.05498622100420187,0.005614758961882742,0,0,0,0.0,0,0,0.9573350643602521,-29.561509449090508,0.0
2768,Marketing,Marketing Specialist,134,53,4321.17,Recruiter,0.39,1.229705288659492,32.00866666666667,0.0384178842264055,0,0.7492023452057748,1.1372301697146774,0.7853754770513973,4914.164892465972,0.5586099293297541,1.229705288659492,0.03841788422640559,0.09083842182293388,0.00937494189090031,0,0,1,0.7,0,0,1.0504652874451652,-18.195896142422733,0.0
2769,Sales,Business Development Manager,271,22,3336.01,Recruiter,0.87,1.787852784998621,12.264742647058824,0.1457717206692176,1,0.7884697480667293,1.0098677034212125,0.682723878175511,3368.928757290199,0.4956981941384153,0.8939263924993105,0.14577172066921767,0.2437305246215651,0.021888965167072894,0,0,1,0.7,0,1,1.0987435559519638,-6.135287972603736,0.0
2770,Product,Product Analyst,298,57,2177.42,Recruiter,0.96,1.4038969537522388,7.282341137123746,0.1927809662492355,1,0.755479551117335,0.9098755541356128,0.615291620645667,1981.1812290859664,0.4895093732027662,0.7019484768761194,0.19278096624923555,0.09828350988604632,0.008850213805703533,0,0,1,0.7,1,0,0.8865359630698195,-2.726332905241002,0.0
2771,Sales,Sales Representative,36,79,1215.09,Recruiter,0.73,0.8240292023950593,32.84027027027027,0.0250920339729665,0,0.8549830432928274,1.116954427326924,0.873640770576955,1357.2001551006722,0.6218550033990445,0.8240292023950593,0.025092033972966565,0.0451364739080528,0.0066611537797366975,0,0,1,0.7,0,1,0.874106832370616,-17.307342707915385,0.0
2772,Engineering,Backend Developer,296,85,9439.63,LinkedIn,0.91,1.2782416278119182,31.783265993265992,0.04021743982715,1,0.8499805442705737,0.9909768250892308,0.8649615605620387,9354.454567417057,0.5191393367167816,0.6391208139059591,0.040217439827150016,0.0662061876604965,0.005866916055488906,0,1,0,0.5,1,0,0.8986092820745707,-14.360499069759838,0.0
2773,HR,HR Coordinator,148,13,6825.58,Referral,0.99,1.8961112552545312,45.80926174496644,0.0413914379240446,0,0.8302304904857953,0.8690822569708536,0.8912394447818016,5931.990471535119,0.6045472823595759,1.8961112552545312,0.041391437924044684,0.35742473613896136,0.03578752883162997,1,0,0,0.9,0,1,1.415427461061806,-38.34296376701332,0.0
2774,Finance,Payroll Specialist,232,12,2627.06,LinkedIn,0.41,2.1252031498042716,11.274935622317596,0.1884891437524932,1,0.8537358419645666,0.8619771652813472,0.8149581528664214,2264.4657318240156,0.5366815518910467,1.0626015749021358,0.18848914375249323,0.4193106502742846,0.0386517928697331,0,1,0,0.5,0,0,1.3070890207620622,-7.207770386020216,0.0
2775,Sales,Business Development Manager,56,33,5706.05,Referral,0.48,1.146522381818753,100.1061403508772,0.0114530673777559,0,0.7649540863381794,0.7784253375531428,0.8048163533205909,4441.733897345111,0.5619396306405023,1.146522381818753,0.011453067377755905,0.11891327258336913,0.014793493290290595,1,0,0,0.9,0,1,1.0147060969055537,-56.510674967990816,0.0
2776,Product,Product Manager,228,16,8883.46,Job Portal,0.64,1.9178654565331683,38.792401746724885,0.0494392025432115,1,0.7487914083241011,0.9234563260655404,0.7677009210224492,8203.487334350186,0.45681397273823127,0.9589327282665842,0.04943920254321157,0.31963070609142585,0.029468042746416047,0,0,0,0.0,1,0,1.1892430045733189,-20.531206803064414,0.0
2777,Product,Product Analyst,147,67,5500.27,Job Portal,0.87,1.18431168347767,37.163986486486486,0.0318671855087753,0,0.6825223438430403,1.1654038069111567,0.6377827249057568,6410.035597039228,0.517374220324984,1.18431168347767,0.031867185508775334,0.07348841579064874,0.007443829280490206,0,0,0,0.0,1,0,0.9834906592105619,-18.401419357030118,0.0
2778,Sales,Sales Associate,245,27,3251.48,Referral,0.87,1.6521589593679824,13.21739837398374,0.1249987923206726,1,0.7516954735156962,1.0266744699558152,0.656770593284781,3338.211505571934,0.47211819104812786,0.8260794796839912,0.12499879232067268,0.1966189834261558,0.01801087170405352,1,0,0,0.9,0,1,1.0231106576694255,-5.901359587727501,0.0
2779,Engineering,DevOps Engineer,122,78,3180.08,Referral,0.85,1.10132550332542,25.854308943089432,0.042597366000085,0,0.7970721540818915,0.9205348441115438,0.6868409066017609,2927.3744470622382,0.58941468399884,1.10132550332542,0.042597366000085096,0.06091372601737237,0.006486293246796367,1,0,0,0.9,1,0,0.9567150236432382,-14.015391622063232,0.0
2780,HR,HR Manager,229,70,810.55,LinkedIn,0.95,1.275741896127962,3.524130434782609,0.3620017924236864,1,0.7423499172256882,1.120728390727012,0.8670469087720183,908.4063971037796,0.5117210358190514,0.637870948063981,0.36200179242368635,0.07659266632286191,0.007658358505416084,0,1,0,0.5,0,1,0.8979850206955865,-1.1598829272570137,0.0
2781,HR,Talent Acquisition,250,25,709.39,Job Portal,0.93,1.6959144318317776,2.826254980079681,0.6000569105506022,1,0.689950966538986,0.8751285067414917,0.6518908573809226,620.8074113973468,0.4923762276290112,0.8479572159158888,0.6000569105506022,0.21251742073583782,0.019934607967237932,0,0,0,0.0,0,1,1.0435244731301656,-0.9383419415234711,0.0
2782,Marketing,Marketing Specialist,80,36,4786.17,Referral,0.62,1.2169894915873194,59.08851851851852,0.0205960396622547,0,0.7761150964894727,1.0143025411499167,0.8768619523463672,4854.624393375497,0.57066169221712,1.2169894915873194,0.020596039662254716,0.11876889607222808,0.013617959355211219,1,0,0,0.9,0,0,1.0715533314975698,-35.52080595397684,0.0
2783,Finance,Accountant,141,76,4910.28,Referral,0.9,1.1408952695414247,34.57943661971831,0.032993459352585,0,0.8094493277505809,0.9730554440911728,0.7568357199154252,4777.974686012003,0.5941014333656532,1.1408952695414247,0.032993459352585006,0.06436139035845793,0.006595312947221208,1,0,0,0.9,0,0,0.9974983507453399,-19.89968454686066,0.0
2784,Product,UI Designer,159,63,7315.18,Job Portal,0.53,1.2203213491478937,45.719875,0.0266912655044797,1,0.7574570460046159,1.116869593838253,0.8146708906419217,8170.102115453711,0.4608954776596244,0.6101606745739468,0.026691265504479797,0.07929959086302854,0.007880841675573865,0,0,0,0.0,1,0,0.8545619417665233,-17.613536966727754,0.0
2785,Finance,Accountant,261,36,9807.85,Referral,0.88,1.5420855966463871,37.434541984732824,0.0411941878728239,1,0.6675440669188755,0.7634157443620749,0.63307334600417,7487.467108341577,0.4083319188823888,0.7710427983231936,0.04119418787282393,0.15049579739894856,0.01356448788869511,1,0,0,0.9,0,0,0.9609648021244446,-14.29664471858348,0.0
2786,Engineering,Data Engineer,213,50,1501.13,Referral,0.95,1.3647543193068346,7.014626168224299,0.1945583545037236,1,0.7676226949768457,0.8724703381278016,0.6807100646327733,1309.691398673787,0.4980051819403674,0.6823771596534173,0.19455835450372366,0.1052152159808206,0.010136782239807709,1,0,0,0.9,1,0,0.8865901790432492,-2.6556168614403792,0.0
2787,Engineering,DevOps Engineer,211,82,610.4919,Job Portal,0.66,1.2122153184753612,2.8796787735849056,0.420954902553723,1,0.8313157922813492,0.75426315113582,0.8875555824544279,460.4715442368939,0.57611546484056,0.6061076592376806,0.42095490255372303,0.06453718403219293,0.006841768704668555,0,0,0,0.0,1,0,0.872374333974009,-0.9447046438206201,0.0
2788,Engineering,Data Engineer,155,73,1101.18,Recruiter,0.35,1.1732759374905646,7.058846153846154,0.1662135348618905,0,0.7459888310372974,0.9610604917286096,0.6798449840789194,1058.3005922817104,0.584819471485453,1.1732759374905646,0.16621353486189053,0.06824129739526401,0.007210403166599069,0,0,1,0.7,1,0,0.9905914639689581,-3.5099936461870787,0.0
2789,Product,UX Designer,213,19,4082.73,LinkedIn,0.64,1.791206798548763,19.07817757009346,0.093887725810294,1,0.7570748205777197,1.1817141255448649,0.6889565161173439,4824.6197117857855,0.46918648746664166,0.8956033992743815,0.09388772581029407,0.2682988007510926,0.02512243708570351,0,1,0,0.5,1,0,1.1022903541095848,-9.349667164763538,0.0
2790,Product,UX Designer,296,24,8115.47,Referral,0.49,1.7688573429314671,27.324814814814815,0.0647344653636215,1,0.6973390103260104,0.9241829185519708,0.6592792154523238,7500.178750020963,0.4289948258381131,0.8844286714657336,0.06473446536362151,0.227749285552108,0.020061603135353177,1,0,0,0.9,1,0,1.0822124361014307,-12.221651598497884,0.0
2791,HR,HR Coordinator,101,14,2831.16,Job Portal,0.69,1.7078608112219815,27.756470588235292,0.0615301842596544,0,0.8165747663003807,0.9233974092706524,0.6387220995920488,2614.2858092307,0.6003772944240937,1.7078608112219815,0.061530184259654466,0.30833152088561805,0.033509877031429484,0,0,0,0.0,0,1,1.2455470354886053,-20.008439453764616,0.0
2792,Sales,Account Executive,110,38,1840.79,Job Portal,0.7,1.285505924620566,16.583693693693693,0.0775162560794976,0,0.7253758828025516,1.1307586636276206,0.6699772924361994,2081.489240419088,0.5522867913951375,1.285505924620566,0.07751625607949761,0.1207571846490342,0.013091987852954087,0,0,0,0.0,0,1,1.043746150041143,-8.983176786088952,0.0
2793,Sales,Account Executive,12,10,610.4919,Job Portal,0.6,1.069666964424269,46.96091538461538,0.0227778128446977,0,0.855378787497938,1.1602824337682949,0.7926980675852395,708.3430275278305,0.6194823657886676,1.069666964424269,0.022777812844697744,0.23317721431468516,0.04627221777367184,0,0,0,0.0,0,1,0.9726429024877064,-27.69306595616229,0.0
2794,Sales,Business Development Manager,207,49,6148.98,Recruiter,0.79,1.3643933259838177,29.562403846153845,0.0461529883338069,1,0.8651141273747244,0.9867143399096816,0.7366103200510691,6067.286741817833,0.5288844582275144,0.6821966629919088,0.04615298833380699,0.10675076159402636,0.010081301077401877,0,0,1,0.7,0,1,0.9031797590072296,-13.643624447494577,0.0
2795,Finance,Finance Manager,52,89,5200.61,LinkedIn,0.64,0.882324410236827,98.12471698113208,0.0089918669667563,0,0.8261200970492858,1.102707228107484,0.7661267509013696,5734.7502375680615,0.5986985485857266,0.882324410236827,0.008991866966756376,0.04411435459502358,0.00565167964021396,0,1,0,0.5,0,0,0.8710002303888242,-50.64729339074698,0.0
2796,Sales,Sales Representative,256,88,6997.29,Referral,0.84,1.2362498602724556,27.2268093385214,0.0454056073738232,1,0.6617142626736487,0.838456818868308,0.6367094486298073,5866.925514099023,0.407656751403996,0.6181249301362278,0.0454056073738233,0.06234916949320472,0.005689423552761629,1,0,0,0.9,0,1,0.80913776472517,-8.650925455262765,0.0
2797,Finance,Accountant,299,54,6694.24,Referral,0.38,1.423336221623737,22.314133333333334,0.0637863069371921,1,0.7923724882845531,1.206696150088812,0.84063493414887,8077.913635770529,0.4882912241323734,0.7116681108118685,0.06378630693719213,0.10370513590284001,0.00916558901276402,1,0,0,0.9,0,0,0.9638585910565296,-10.031362389233319,0.0
2798,Marketing,SEO Analyst,84,59,6832.4,Job Portal,0.84,1.08507019596787,80.38117647058823,0.0134990582386641,0,0.703593986118188,1.3,0.8352284101739544,8882.119999999999,0.5258427478162854,1.08507019596787,0.01349905823866416,0.07404418760817194,0.008406503351186818,0,0,0,0.0,0,0,0.9931036210361213,-41.45414719940587,0.0
2799,Product,UI Designer,214,62,6666.97,Referral,0.7,1.2962740491920293,31.009162790697676,0.0418029347047692,1,0.8005773221614065,1.0781823686783087,0.6064769733428026,7188.209506507224,0.48971870965393355,0.6481370245960146,0.04180293470476923,0.08524822266869306,0.008011493276873895,1,0,0,0.9,1,0,0.8300801165988554,-12.198897635534703,0.0
2800,Marketing,Social Media Manager,258,82,2338.36,Referral,0.36,1.2575307767143886,9.02841698841699,0.139285839260847,1,0.7729617964030379,0.7,0.7150545283530915,1636.852,0.49369206844766866,0.6287653883571943,0.13928583926084703,0.06694973568312695,0.0062378300562897235,1,0,0,0.9,0,0,0.8432817468631217,-3.3424026826685167,0.0
2801,Sales,Sales Representative,290,19,4492.01,LinkedIn,0.47,1.89380183177749,15.436460481099656,0.122683675536408,1,0.8152935027948223,0.9162654606403324,0.6206311805913444,4115.87361185098,0.5074282065230049,0.946900915888745,0.122683675536408,0.28366616335857464,0.02511128397221462,0,1,0,0.5,0,1,1.1330902700661483,-8.300415665189698,0.0
2802,Product,UX Designer,272,71,2389.97,Job Portal,0.41,1.311645950157911,8.754468864468864,0.1498258570152139,1,0.8241622034697359,1.0919237982503982,0.8376317338244874,2609.665120104504,0.5252524563867718,0.6558229750789555,0.14982585701521392,0.07790933048868,0.007153564592334212,0,0,0,0.0,1,0,0.9071124952263017,-3.6947180129776807,0.0
2803,Marketing,Social Media Manager,100,57,8944.53,Referral,0.9,1.136605169646303,88.55970297029704,0.0128343379515758,0,0.8120357022389733,0.9367775504250456,0.8211809049377113,8379.034903103335,0.5905711421447079,1.136605169646303,0.01283433795157582,0.07957104339381482,0.008676583492653257,1,0,0,0.9,0,0,1.014656856304465,-52.46814325513564,0.0
2804,Product,UX Designer,170,53,6050.83,LinkedIn,0.83,1.2889656856189216,35.38497076023392,0.0364269242421009,1,0.8008590502505392,1.1908297831375143,0.8705964282879468,7205.508576701967,0.48876059274718003,0.6444828428094608,0.03642692424210093,0.0952159917870863,0.009341878896625147,0,1,0,0.5,1,0,0.9056617712958448,-15.220568655548293,0.0
2805,Product,Product Analyst,31,24,7929.36,Referral,0.54,1.076691395183483,247.7925,0.004345133088525,0,0.7415988945408561,1.0882235896653798,0.6709211876859343,8628.916602949075,0.5461651608550642,1.076691395183483,0.0043451330885250754,0.13862943611198905,0.020063048840153537,1,0,0,0.9,1,0,0.9396220538975217,-126.65115437957814,0.0
2806,Engineering,Software Engineer,223,59,3098.82,Recruiter,0.93,1.3217368420302191,13.834017857142856,0.0955425068939943,1,0.7701758745428992,0.8940286748851306,0.7368887649383397,2770.4339383075408,0.48232931054621725,0.6608684210151096,0.09554250689399435,0.09019410086425066,0.008494633021702336,0,0,1,0.7,1,0,0.8819350504966115,-5.459374620485162,0.0
2807,Product,UI Designer,126,57,8360.04,Job Portal,0.85,1.1930193513063745,65.82708661417324,0.0181235323412592,0,0.7909478520919607,1.004839721615688,0.6553463631493193,8400.500266296016,0.5790579089024127,1.1930193513063745,0.018123532341259244,0.08352046700790675,0.008680490828232225,0,0,0,0.0,1,0,0.993113584597983,-37.28013056555038,0.0
2808,Marketing,SEO Analyst,132,44,1902.47,Referral,0.35,1.284681565902844,14.304285714285715,0.0898109490926122,0,0.8265382886169397,0.8659250169041365,0.7113704803422358,1647.3963669096129,0.6155253254524377,1.284681565902844,0.08981094909261225,0.10867442507159453,0.011373789272574123,1,0,0,0.9,0,0,1.0557519270540927,-8.645684282360918,0.0
2809,Engineering,Software Engineer,69,24,610.4919,LinkedIn,0.98,1.3198692565977803,8.721312857142857,0.1513383508743688,0,0.8109069970270509,0.9726122682381336,0.7566729754700652,593.7719116000079,0.6174042275567707,1.3198692565977803,0.15133835087436878,0.16993980968197436,0.020817672319126387,0,1,0,0.5,1,0,1.0869365209399098,-5.18161247916646,0.0
2810,Marketing,SEO Analyst,247,65,9851.66,Recruiter,0.96,1.3159625519639555,39.72443548387097,0.0331272805467804,1,0.7967293652201015,0.9168110139351172,0.6159992369515767,9032.110393544035,0.4854042037497609,0.6579812759819778,0.033127280546780484,0.08353679918431792,0.007626505292617794,0,0,1,0.7,0,0,0.8427810470674507,-15.84175852045036,0.0
2811,Sales,Sales Associate,185,79,875.5,LinkedIn,0.68,1.192541056771124,4.706989247311828,0.2533553277388213,1,0.8385124696493487,1.1762142700349558,0.8144611232032156,1029.775593415604,0.555674603786783,0.596270528385562,0.25335532773882136,0.06532183342141502,0.006820450656018255,0,1,0,0.5,0,1,0.8406088653465267,-1.7315532056599758,0.0
2812,Sales,Sales Representative,264,71,3260.66,Job Portal,0.77,1.304691474785964,12.304377358490566,0.1060347330660284,1,0.7467213038106356,1.3,0.7629880081113226,4238.858,0.47058175184101797,0.652345737392982,0.10603473306602841,0.07749624758314197,0.007097740618785117,0,0,0,0.0,0,1,0.8812421398263788,-4.687885385612327,0.0
2813,Engineering,Software Engineer,272,74,2748.19,LinkedIn,0.67,1.2992442938286235,10.066630036630038,0.1290644595099381,1,0.7637911077765311,0.7853217500146372,0.848687705163202,2158.213380172726,0.48538318812852776,0.6496221469143117,0.12906445950993808,0.07479295726913279,0.006848538417982509,0,1,0,0.5,1,0,0.9042284584632723,-3.9793193703295064,0.0
2814,Product,UI Designer,229,39,2974.17,Recruiter,0.6,1.4741818963095976,12.931173913043478,0.1140021619244058,1,0.7426998375207273,0.7115175570685371,0.6815341503573592,2116.174172706531,0.4671543404480016,0.7370909481547988,0.11400216192440588,0.1359519827230799,0.01266805762359798,0,0,1,0.7,1,0,0.9415511932620065,-5.247923584699382,0.0
2815,Marketing,Social Media Manager,220,33,2615.94,Job Portal,0.43,1.5308028387441563,11.83683257918552,0.1293253663239801,1,0.8208253281059178,0.963224136722292,0.8709963315807764,2519.7365482173127,0.5158654479086908,0.7654014193720782,0.12932536632398015,0.15876949122111036,0.014896945197331953,0,0,0,0.0,0,0,1.026700318846311,-5.739611552881066,0.0
2816,Engineering,Data Engineer,79,8,1659.02,Recruiter,0.82,1.9943462675018784,20.73775,0.0961698434657585,0,0.7365461419061694,0.7722376451756977,0.8996082759091331,1281.157698099386,0.5557285614993502,1.9943462675018784,0.09616984346575858,0.4868918482970979,0.05585675674590266,0,0,1,0.7,1,0,1.467055616523679,-16.091885733686592,0.0
2817,Engineering,DevOps Engineer,184,75,7839.5,Recruiter,0.38,1.2054207486100206,42.37567567567567,0.0284460530939899,1,0.8180218764087281,1.0069317405506375,0.8757895315133023,7893.841380046722,0.4977294446189922,0.6027103743050103,0.028446053093989926,0.06868889243524111,0.006642718811568811,0,0,1,0.7,1,0,0.8654472337590009,-17.82292692845807,0.0
2818,HR,Talent Acquisition,231,49,7661.97,Referral,0.8,1.392307091269316,33.02573275862069,0.042158248517518,1,0.8766530601182049,1.112340417070889,0.8333677427499463,8522.71890538464,0.5348086924815756,0.696153545634658,0.04215824851751804,0.10893474743332619,0.010065248852598928,1,0,0,0.9,0,1,0.9461638684596418,-16.20555436825967,0.0
